Original,Prediction,Simplified sentences
the female equivalent is a daughter . <eos>,the rpg-26 aglen is a chemical element . <eos>,"if the child is a female , it is a daughter . <eos>"
"the company opened twice as many canadian outlets as mcdonald 's `` wendy 's confirms tim hortons ipo by march '' , ottawa business journal , december 1 , 2005 , and system-wide sales also surpassed those of mcdonald 's canadian operations as of 2002 . <eos>","the songs was used by american games , velvet , and yellow . <eos>",the canadian wendy 's was twice as popular as mcdonalds in 2002 . <eos>
"the largest populations of mennonites are in canada , democratic republic of congo and the united states , but mennonites can also be found in tight-knit communities in at least 51 countries on six continents or scattered amongst the populace of those countries . <eos>","in the united kingdom , the united states of poles and the family of the united states are also in southwestern and family . <eos>","most mennonites live in canada , the democratic republic of congo , and the united states , but they can also be found in 51 other countries . <eos>"
"you may add a passage of up to five words as a front-cover text , and a passage of up to 25 words as a back-cover text , to the end of the list of cover texts in the modified version . <eos>","a fugue to a tropical storm , a village to the story of the german republic of the town . <eos>","you may can a passage of up to five words as a front-cover text , and a passage of up to 25 words as a back-cover text , to the end of the list of cover texts in the modified version . <eos>"
"the kindle 2 features 16-level grayscale display , improved battery life , 20 percent faster page-refreshing , a text-to-speech option to read the text aloud , and overall thickness reduced from 0.8 to 0.36 inches ( 9.1 millimeters ) . <eos>","the island hosts 1 , patients are a team of musical range . it was a team of inquiry and grow from charles , bihar and wilkes counties . <eos>","the kindle 2 features 16-level grayscale display , better battery life , 20 percent faster page-refreshing , a text-to-speech option , reduced thickness . <eos>"
"jurisdiction draws its substance from public international law , conflict of laws , constitutional law and the powers of the executive and legislative branches of government to allocate resources to best serve the needs of its native society . <eos>","hurricane katrina , the team of hurricane odor , and the low theory of the russo-turkish hurricane of its architectural heritage . <eos>","jurisdiction draws its substance from public international law , conflict of laws , and constitutional law . it also includes the powers of the executive and legislative branches of government to allocate resources to best serve the needs of its native society . <eos>"
"later , esperanto speakers began to see the language and the culture that had grown up around it as ends in themselves , even if esperanto is never adopted by the united nations or other international organizations . <eos>","the team , and the last were seen to be used in the early indian or zero . <eos>",esperanto speakers saw their language and culture as ends in themselves . this was despite the fact that esperanto was never adopted by the un or other international organizations as an official language . <eos>
"summerslam ( 2009 ) is an upcoming professional wrestling pay-per-view event produced by world wrestling entertainment ( wwe ) , which will take place on august 23 , 2009 at staples center in los angeles , california . <eos>","lisa gerrard ( born november 1 ) is an american event by american release ( 2008 ) . it was born on december 14 , 2008 . <eos>","on august 23 , 2009 there will be a pay-per-view event for wrestling from the wwe called summerslam . it will take place at the staples center in la . <eos>"
"macgruber starts asking for simple objects to make something to defuse the bomb , but he is later distracted by something ( usually involving his personal life ) that makes him run out of time . <eos>",he does not be used for for the mosque . it was more than his own to be out of the uk to be out of the uk . <eos>,"macgruber starts by asking for simple objects to stop the bomb from working . later he is distracted by an event from his personal life . as a result , he runs out of time to stop the bomb . <eos>"
"eva anna paula braun , died eva anna paula hitler ( 6 february 1912 - 30 april 1945 ) was the longtime companion and , for a brief time , wife of adolf hitler . <eos>","the event was created in 20 , he was a large white , and a member of the same time . <eos>",eva anna paula braun was the girlfriend and wife of adolf hitler . <eos>
"in the years before his final release in 1474 , when he began preparations for the reconquest of wallachia , vlad resided with his new wife in a house in the hungarian capital . <eos>","in the 1971 carter , he studied in the university of the 1971 and film in the 1960s . he also played in the 1870s . <eos>","vlad lived with his new wife in the hungarian capital , where he planned the reconquest of wallachia . <eos>"
"he came from a musical family ; his mother , larue , was an administrative assistant and singer , and his father , keith brion , was a band director at yale . <eos>","he was an apple , an accessed , 364 , and statesman . he was a leading event at her mother . <eos>","he can from a musical family . his mother , larue was a secretary and singer . his father , keith brion was a band director at yale . <eos>"
reflection nebulae are usually blue because the scattering is more efficient for blue light than red ( this is the same scattering process that gives us blue skies and red sunsets ) . <eos>,the term is used for for ash and ash for the same name . <eos>,reflection nebulae are usually blue . this is because the scattering is more effective for blue light than for red . <eos>
"in late 2004 , suleman made headlines by cutting howard stern 's radio show from four citadel stations , citing stern 's frequent discussions regarding his upcoming move to sirius satellite radio . <eos>","in 2005 , rij-rousseau 's songs from 1287 from to the food . <eos>",suleman cut howard stern 's radio show from four citadel stations in 2004. he said it was because of stern 's discussions regarding his move to sirius satellite radio . <eos>
"plot captain caleb holt ( kirk cameron ) is a firefighter in albany , georgia and firmly keeps the cardinal rule of all firemen , `` never leave your partner behind '' . <eos>",in biology and aid is a town in the uk of science and `` the town of tony '' . <eos>,caleb holt played by kirk cameron is a firefighter in georgia and follows the rule `` never leave your partner behind '' . <eos>
"offenbach 's numerous operettas , such as orpheus in the underworld , and la belle helene , were extremely popular in both france and the english-speaking world during the 1850s and 1860s . <eos>","the team and cisc were the last and two rivers were also become as the great lakes in the east , and the circulation were also the eastern indian and canada . <eos>","offenbach composed numerous operettas , such as orpheus in the underworld and la belle helene . his operettas were very popular in france and english-speaking countries in the 1850s and 1860s . <eos>"
val venis defeated rikishi in a steel cage match to retain the wwf intercontinental championship ( 14:10 ) venis pinned rikishi after tazz hit rikishi with a tv camera . <eos>,"in a new 1920s match , honegger defeated the title . <eos>",val venis defeated rikishi in a steel cage match to retain the wwf intercontinental championship . venis pinned rikishi after tazz hit rikishi with a tv camera . <eos>
"the pad called for the resignation of the governments of thaksin shinawatra , samak sundaravej and somchai wongsawat , whom the pad accused of being proxies for thaksin . <eos>","the armies of the citizens of the district 's own country , including the district of the citizens of europe , and the family are for for for people for the country . <eos>","the pad called for the resignation of the governments of thaksin shinawatra , samak sundaravej and somchai wongsawat . <eos>"
britpop emerged from the british independent music scene of the early 1990s and was characterised by bands influenced by british guitar pop music of the 1960s and 1970s . <eos>,"the film was created by the early american army , and the low nations of the early 2000s . <eos>",britpop emerged from the british independent music scene of the early 1990s . it was characterised by bands who were influenced by british guitar pop music of the 1960s and 1970s . <eos>
"acanthopholis 's armour consisted of oval plates set almost horizontally into the skin , with spikes protruding from the neck and shoulder area , along the spine . <eos>","daikokuten 's large , the garden is a large , shiva , and the other side . <eos>",acanthopholis 's armour was made up of oval plates and spikes . <eos>
"however travel through very remote areas , on isolated tracks , requires advance planning and a suitable , reliable vehicle ( usually a four wheel drive ) . <eos>","whedon , john couch adams , john couch adams , john bright , john bright , the game , and a + ( b ) is a huge player . <eos>","however travel through very remote areas , on isolated tracks , requires advance planning and a suitable , reliable vehicle . <eos>"
a wikipedia gadget is a javascript and / or a css snippet that can be enabled simply by checking an option in your wikipedia preferences . <eos>,a punt is a relish or a small game that can be made by an enemy pawn . <eos>,a wikipedia gadget is a javascript and / or a css snippet . it can be enabled simply by checking an option in your wikipedia preferences . <eos>
"he followed this with several other pieces about hiawatha : the death of minnehaha , overture to the song of hiawatha and hiawatha 's departure . <eos>","he was also with the great revolt of the holy grail and the son of the holy , and the raid of erzerum cathedral . <eos>",he then wrote more about hiawatha . <eos>
on occasion the male `` den master '' will also allow a second male into the den ; the reason for this is unclear . <eos>,"the `` rebellions '' , a connection for the car and saturn . they also have a more procedure for the deaf . <eos>",on occasion the male `` den master '' will also allow a second male into the den . the reason for this is unknown . <eos>
"james i appointed him a gentleman of the chapel royal , where he served as an organist from at least 1615 until his death . <eos>","despite a large of steam , he was an australian army , an aneurysm of the same time , he was an american army , germany until his death from his death . <eos>",james i appointed him a gentleman of the chapel royal . he was the chapel 's organist from 1615 until he died . <eos>
"alternative views on the subject have been proposed throughout the centuries ( see below ) , but all were rejected by mainstream christian bodies . <eos>","on the 2002 - 3 , which won the furby were taken by the same . <eos>","different views have been presented throughout history , but all have been rejected . <eos>"
most irc servers do not require users to register an account but a user will have to set a nickname before being connected . <eos>,add can be related to a stock . <eos>,the irc servers usually do n't make you register for an account but you will have to set a nickname in order to connect . <eos>
eugowra is said to be named after the indigenous australian word meaning `` the place where the sand washes down the hill '' . <eos>,the `` angels '' is named after the sun . the `` inner period '' is the `` disarming the `` disarming the markets '' . <eos>,eugowra named after the indigenous australian word meaning `` the place where the sand washes down the hill '' . <eos>
"seventy-five defencemen are in the hall of fame , more than any other current position , while only 35 goaltenders have been inducted . <eos>","in the western of india , the family were more than other applications . it has been seen have been completed . <eos>","35 goaltenders have been inducted into the hall of fame , which is substantially less than defencemen which make up more than any other position . <eos>"
"origin irmo was chartered on christmas eve in 1890 in response to the opening of the columbia , newberry and laurens railroad . <eos>",the winner was created in the united states of america and canada . <eos>,"origin irmo was started december 24 , 1890 because of the opening of railroads in columbia . <eos>"
"it has a capacity of 98,772 , making it the largest stadium in europe , and the eleventh largest in the world . <eos>","it has a major kingdom , it is the largest city in the world . it is in the world . it is in the world . <eos>","it 's capacity of 98,772 makes it the largest stadium in europe , and the 11th largest in the world . <eos>"
"in december , 1967 , ten boom was honored as one of the righteous among the nations by the state of israel . <eos>","in the u. s. , russia was chosen as the state of the state of the state , the u. s. , and the world . <eos>",ten boom was honored by the state of israel in december of 1967 . <eos>
"the lawyer , brandon ( waise lee ) , became his idol , and mk sun grew up to be a lawyer . <eos>","the island was a spanish moon , and the same name came from birth . <eos>","the lawyer , brandon , played by waise lee became his idol . mk sun grew up to be a lawyer . <eos>"
"isbn 1-876429-14-3 is an historic township located near cowra in the central west of new south wales , australia in cabonne shire . <eos>","pontedera is an industrial town in the world , south africa . it was founded in the southern roman kingdom , germany . <eos>","isbn 1-876429-14-3 is a historic township located near cowra . it is in the central west of new south wales , australia in cabonne shire . <eos>"
she was left behind ( explanations for this vary ) when the rest of the nicolenos were moved to the mainland . <eos>,she was the first member of the first prize in the u. s. to the head of the 21st century . <eos>,"when the rest of the nicolenos moved to the mainland , she was left behind . no one knows why . <eos>"
"usually portrayed as being bald , with long whiskers , he is said to be an incarnation of the southern polestar . <eos>","this is a town in the netherlands , but he is an important part of the original hall of fame . <eos>","bald with long whiskers , they are closely connected to the southern polestar . <eos>"
this closely resembles the unix philosophy of having multiple programs each doing one thing well and working together over universal interfaces . <eos>,this was the most common of the same works for many people and the red border of fame . <eos>,this resembles the unix philosophy . according to the unix philosophy there are multiple programs . each program does one thing well and the programs work together over universal systems . <eos>
"shi ' a muslims consider karbala to be one of their holiest cities after mecca , medina , jerusalem and najaf . <eos>",n-dubz are a group of different light hairs . they are made of all species . <eos>,"shi ' a muslims view karbala as one of their holiest cities after mecca , medina , jerusalem and najaf . <eos>"
"naas is a major `` dublin suburb '' town , with many people living in naas and working in dublin . <eos>","a `` platform '' , with more science in 1836 in 1836 and tv blue . <eos>",naas is a suburb of dublin . most people who live in naas work in dublin . <eos>
"before the advent of the pocket calculator , it was the most commonly used calculation tool in science and engineering . <eos>","the first of the national empire was the first of the same time , the district was used in 1836 and the other side of the ottoman empire . <eos>",it was the most commonly used calculation tool before the invention of the pocket calculator . <eos>
"that same year he also received a mechanics certificate , becoming the youngest certificated airplane mechanic in new york . <eos>","he was a large figure , in new york . <eos>",also in that year he received a mechanics certificate . this made him the youngest certificated airplane mechanic in new york . <eos>
"the sheppard line currently has fewer users than the other two subway lines , and shorter trains are run . <eos>",the fort has been more than the other time between other members . the other time have been more than the other time . <eos>,the sheppard line less users than the other two subway lines . <eos>
"prospectors from california , europe and china were also digging along the peel river and up the mountain slopes . <eos>",kievan rus and the csu were co-sponsors to the academic baseball system . they were the academic . <eos>,"prospectors from california , europe and china were digging along the peel river . they also were digging up the mountain slopes . <eos>"
he served as the prime minister of egypt between 1945 and 1946 and again from 1946 and 1948 . <eos>,he was also as the great seal of the same time and implementations and were found from thursday businesses and were moved from thursday hour and . <eos>,he served as the prime minister of egypt between 1945 and 1946. he than served again from 1946 and 1948 . <eos>
"monteux is a commune of the vaucluse departement in southern france , in the area provence-alpes-cote d'azur . <eos>",lot-et-garonne is a town in the district in the area in the area in the area in the area in the area in the area . <eos>,monteux is a commune in southern france . it is part of the vaucluse departement . the commune is located in provence-alpes-cote d'azur . <eos>
"he excuses himself because he has to leave for rehearsal , and he and dr. schon leave . <eos>",he has also many public and he studied to his food . he also studied and then he also studied and taking taking for the last and super productions . <eos>,"he tells others that he needs to leave for rehearsal . then , he and dr. schon leave . <eos>"
he won the presidential election held on 2 march 2008 with 71.25 % of the popular vote . <eos>,"he was seen on the radio season on june 18 , 1944 . <eos>",in 2008 he won the presidential election . <eos>
chauvin was embarrassed to receive his award and initially indicated that he may not accept it . <eos>,"olafur was to leave 1,000 and television shows that he did not may may may may may may may may may may have not been on may 16 , finlay . <eos>","chauvin was embarrassed to receive his award . at first , he said he would n't accept it . <eos>"
"despite this , farrenc was paid less than her male counterparts for nearly a decade . <eos>",this was released to a nobel laureate in 2008 . <eos>,"still , farrenc was paid less than men . <eos>"
"in 1990 , she was the only female entertainer allowed to perform in saudi arabia . <eos>","in 2007 , she was first seen in sunderland . <eos>",there was only one female entertainer in saudi arabia in 1990 . <eos>
bone marrow is the flexible tissue found in the hollow interior of bones . <eos>,the district is the democratic party in the district of the district . <eos>,bone marrow is a flexible tissue . it is found in the hollow inside part of bones . <eos>
while at kahn he was chief architect for the fisher building in 1928 . <eos>,he was seen in the slip at the slip at the former school school . <eos>,"in 1928 , he worked at kahn . he was the chief architect for the fisher building . <eos>"
yoghurt or yogurt is a dairy product produced by bacterial fermentation of milk . <eos>,brusque is a town by brian jacques . <eos>,yogurt is made by the fermentation of milk . <eos>
"the legs are wide at the top , and narrow at the ankle . <eos>","the only are divided at the top , and the only were only at the top . <eos>",the legs are wider at the top than at the ankle . <eos>
gumbasia was created in a style vorkapich taught called kinesthetic film principles . <eos>,cocoa was a few prison in a state match . <eos>,gumbasia was made in a style called kinesthetic film principles . <eos>
military career donaldson enlisted in the australian army on 18 june 2002 . <eos>,in the 1977 southern 2005 was on the us on june 2005 . <eos>,military career donaldson enlisted in the australian army on 18 june 2002 . <eos>
"the album , however , was banned from many record stores nationwide . <eos>","the album , from french australian de de de de de la hughes . <eos>",the album was banned from many stores . <eos>
each version of the license is given a distinguishing version number . <eos>,the story is a chemical chemical element . <eos>,every version of the license is given a different number . <eos>
this was absorbed into battalions being formed for xi international brigade . <eos>,this was used for for christmas weather in the us for 2008 . <eos>,it was made a part of the fighting forces that were organized for xi international brigade . <eos>
below are some useful links to facilitate your involvement . <eos>,"some species are not related to the nearest space s , but they are given to the nearest space group . <eos>",below are some useful links to to help you get involved . <eos>
the capital of the state is aracaju ( pop . <eos>,the state is the capital of the state . <eos>,the capital of the state is aracaju . <eos>
the plant is considered a living fossil . <eos>,the rpg-26 aglen is a chemical chemical buddhist . <eos>,the plant is ancient . <eos>
calvin baker is an american novelist . <eos>,an archbishop is an american actor . <eos>,calvin baker is a writer . <eos>
about 95 species are currently accepted . <eos>,all species are seen in the entire system . <eos>,about 95 species are currently recognized . <eos>
protests across the nation were suppressed . <eos>,the station were the greek champion were taken in the greek champion . <eos>,protests across the country were stopped . <eos>
"depending on the context , another closely-related meaning of constituent is that of a citizen residing in the area governed , represented , or otherwise served by a politician ; sometimes this is restricted to citizens who elected the politician . <eos>","on the 19th century , or a lot of the town is a large of the area . <eos>",constituent means a person living in an area served by a leader but could be by citizens who elected the leader . <eos>
"oel manga series graystripe 's trilogy there is a three volume original english-language manga series following graystripe , between the time that he was taken by twolegs in dawn until he returned to thunderclan in the sight . <eos>",wilma 's a game between the same time he was named after the year . <eos>,there is a three book manga series that follows the character graystripe . <eos>
"samovar & porter ( 1994 ) , p. 84 syrians did not congregate in urban enclaves ; many of the immigrants who had worked as peddlers were able to interact with americans on a daily basis . <eos>",she does not not not not not not not 30 the construction of the same as a great sitcom with a florentine-imperial match . <eos>,84 syrians did not congregate in urban enclaves . many of the immigrants who had worked as peddlers were able to interact with americans on a daily basis . <eos>
"dr. david lindenmeyer ( australian national university ) has argued that the need for nest boxes indicates that logging practices are not ecologically sustainable , for conserving hollow-dependent species like leadbeater 's possum . <eos>",card is the same for ash and other suite for kde . <eos>,the need for nest boxes indicates that logging practices are not ecologically sustainable for conserving hollow-dependent species . the argument was made by dr. david lindenmeyer from the australian national university . <eos>
"a town may be correctly described as a market town or as having market rights even if it no longer holds a market , provided the right to do so still exists . <eos>",a condiment can be seen as a cuttlefish . <eos>,"so long as the right exists , a town me remain classified as a market town . <eos>"
"a historian has stated that `` it was quinine 's efficacy that gave colonists fresh opportunities to swarm into the gold coast , nigeria and other parts of west africa '' . <eos>",a rush game that it was made from the growth to the food . <eos>,"a historian has stated that `` it was quinine 's efficacy that gave colonists opportunities to go into the gold coast , nigeria and other parts of west africa '' . <eos>"
"tajikistan , turkmenistan and uzbekistan border afghanistan to the north , iran to the west , pakistan to the south and the people 's republic of china to the east . <eos>","the east , and the east 's power , the east 's power is the first to use the east . <eos>","tajikistan , turkmenistan and uzbekistan border afghanistan to the north . they also border iran to the west , pakistan to the south and the people 's republic of china to the east . <eos>"
"instead , the crew fashioned a trailer with a cantilevered arm attached to the `` hovercraft '' and shot the scene while riding up templin highway north of santa clarita . <eos>",the team of a `` chocolatl '' is a `` chocolatl '' . it is a more accurate to the current river . <eos>,the crew made a trailer with a special arm attached to the hovercraft and filmed while riding up templin highway north of santa clarita . <eos>
"the name survives as a brand for a related spin-off digital television channel , digital radio station , and website which have survived the demise of the printed magazine . <eos>",the name used for a sun for a major organization for the top and the national rouge . <eos>,"the name has become a brand for a related spin-off digital television channel , digital radio station and website . these have survived the end of the printed magazine . <eos>"
"wario land the wario land series is a platforming series that started with wario land : super mario land 3 , a spin-off of the super mario land series . <eos>",the film is a more more more than the third series . it 's more than his own country . <eos>,the wario land is a show that started with wario land : super mario land 3 a continuation of the super mario land series . <eos>
"after the sena dynasty , dhaka was successively ruled by the turkish and afghan governors descending from the delhi sultanate before the arrival of the mughals in 1608 . <eos>","after the battle , the roman catholic empire was created by merging the start of the battle . <eos>","dhaka was first ruled by the sena dynasty , then the turkish and afghan governors from delhi sultanate , then finally by the mughals in 1608 . <eos>"
"bankers from shorebank , a community development bank in chicago , helped yunus with the official incorporation of the bank under a grant from the ford foundation . <eos>",a nervous breakdown in the police police police police under defending defending caen from the collar . <eos>,bankers from shorebank in chicago helped yunus with the incorporation of the bank under a ford foundation grant . <eos>
"mercury is similar in appearance to the moon : it is heavily cratered with regions of smooth plains , has no natural satellites and no substantial atmosphere . <eos>",south : it is in the international pool and capitol . <eos>,mercury looks like our moon . it has cratered areas and smooth ones . it has no real atmosphere . it has no natural satellites . <eos>
"the compact and intense hurricane caused extreme damage in the upper florida keys , as a storm surge of approximately 18 to 20 feet affected the region . <eos>",the last and danish low were the seva and the low lie . it was a tropical storm to the larger towns of hassocks $ countries . <eos>,"as the storm rise to approximately 18 to 20 feet at the area , the small but intense hurricane caused a lot of damage in the upper florida keys . <eos>"
"during childhood she suffered from collapsed lungs twice , she had pneumonia 4-5 times a year , a ruptured appendix , and had a tonsillar cyst . <eos>","she was a spanish vocal player , and a distinctly vibrato . <eos>",she suffered in her childhood numerous lung related illnesses like a collapsed lung and pneumonia . <eos>
"for rowling , this scene is important because it shows harry 's bravery , and by retrieving cedric 's corpse , he demonstrates selflessness and compassion . <eos>","this is used by robert fielding , and he died by his own and other features . <eos>","rowling finds this scene important because it shows harry 's bravery , selflessness and compassion by retrieving cedric 's corpse . <eos>"
"jeanne marie-madeleine demessieux ( february 13 , 1921 november 11 , 1968 ) , was a french organist , pianist , composer , and pedagogue . <eos>","kevin ferguson , born , cardinal-duc , cardinal-duc , cardinal-duc , cardinal-duc , cardinal-duc , mosses , and convicted felon . <eos>","jeanne marie-madeleine demessieux was a french organist , pianist , composer , and teacher . <eos>"
"the term gribble was originally assigned to the wood-boring species , especially the first species described from norway by rathke in 1799 , limnoria lignorum . <eos>","the first was named the first family to the name of the spanish , but came from greta hill , but the first first legislature came from their discoverers . <eos>",the term gribble was assigned to the limnoria lignorum by rathke in 1799 as the first of its kind . <eos>
"however , even to those who enter the prayer hall of a mosque without the intention of praying , there are still rules that apply . <eos>",the storm was given to the realm of a 1989 pbs force with the other rulers . <eos>,everyone who enters the prayer hall of a mosque has to obey the rules . <eos>
"iain grieve ( born 19 february , 1987 in jwaneng , botswana ) is a rugby union back-rower for bristol rugby in the guinness premiership . <eos>","in the past , england in the past , netherlands , netherlands , usa . <eos>","iain grieve ( born 19 february , 1987 in jwaneng , botswana ) is a rugby union back-rower . he plays for bristol rugby in the guinness premiership . <eos>"
events europe july 29 -- battle of stiklestad ( norway ) : olav haraldsson loses to his pagan vassals and is killed in the battle . <eos>,some of the fastest of fame : the food 's population were brought to in the main states of the united states . <eos>,olav haraldsson lost the battle of stiklestad in europe and was killed in the fight . <eos>
"prunk is a member of institute of european history in mainz , and a senior fellow of the center for european integration studies in bonn . <eos>",levon is a type of seven town in switzerland . it is a major of the government for france . <eos>,prunk belongs to the institute of european history in mainz and is a leader of the center for european integration studies in bonn . <eos>
a matchbook is a small cardboard folder ( matchcover ) enclosing a quantity of matches and having a coarse striking surface on the exterior . <eos>,a regiment is a member of a larger show and a larger larger show on the top of a face . <eos>,a collection of matches in a small cardboard box with a rough striking surface on the side is known as a matchbook . <eos>
"the polymer is most often epoxy , but other polymers , such as polyester , vinyl ester or nylon , are also sometimes used . <eos>",the term is known for other applications . these are also have always black . <eos>,"the most commonly used polymer is epoxy . however , other polymers used include polyester , vinyl ester and nylon . <eos>"
"on june 1 , 1972 , he and fellow raf members jan-carl raspe and holger meins were apprehended after a lengthy shootout in frankfurt . <eos>",he studied and composer . he also played the drug and pure were given to a basketball minute pressure in 1990 . <eos>,"he , jan-carl raspe and holger meins were stopped on june 1 , 1972 after a long shootout in frankfurt . <eos>"
"bremer reported plans to put saddam on trial , but claimed that the details of such a trial had not yet been determined . <eos>","the orbit of a similar group to the story , but a lot of service can be seen in the idea of a tax that does not have been seen . <eos>","bremer reported plans to put saddam on trial , but claimed the trial 's details were n't determined . <eos>"
the fourth ring is decorated with golden garlands and was added in 1938 39 when the column was moved to its present location . <eos>,the aten is between a lot of electric parties between rob 30 ascari and the manchester metrolink telescope . <eos>,the fourth ring is made fancy with gold items and added in 1938 39 when the column moved to where it is now . <eos>
computer performance is characterized by the amount of useful work accomplished by a computer system compared to the time and resources used . <eos>,the story is a large committee of the two series . it was more more than the swiss heritage society to a more more more than the two . <eos>,performance is a comparison of the useful work accomplished by a computer system to the time and resources used . <eos>
"west berlin had its own postal administration , separate from west germany 's , which issued its own postage stamps until 1990 . <eos>",some people from its own 's name . it is a lot of major football . <eos>,the post administration of west berlin was separate from west germany 's . it issued its own postage stamps until 1990 . <eos>
"nupedia was founded on march 9 , 2000 , under the ownership of bomis , inc , a web portal company . <eos>","paul was born on july 16 , 2003 , a event , a event of the event , a event , a event , a event of the event , a event , a event<eos>","nupedia was founded on march 9 , 2000 , by bomis , inc , a web portal company . <eos>"
"railway gazette international is a monthly business journal covering the railway , metro , light rail and tram industries worldwide . <eos>","aid is a large musical route . it is the weaker , gavotte , passepied , and chris rivers . <eos>","the railway gazette international is a business journal that covers the railway , metro , light rail , and tram industries . <eos>"
"she was among the first doctors to object to cigarette smoking around children , and drug use in pregnant women . <eos>",she was first first first to leave and food . <eos>,she was one of the first doctors to raise concern at smoking around children and pregnancy drug use . <eos>
small value inductors can also be built on integrated circuits using the same processes that are used to make transistors . <eos>,"males can be seen on a online method on may 16 , 1986 . <eos>",small value inductors can be built on integrated circuits . using the same process that are used to make transistors . <eos>
representatives of the professional hockey writers ' association vote for the all-star team at the end of the regular season . <eos>,the battle of the time season were reported for the world . <eos>,members from the professional hockey writers ' association vote for the all-star team at the end of the regular season . <eos>
"furthermore , spectroscopic studies have shown evidence of hydrated minerals and silicates , which indicate rather a stony surface composition . <eos>",a few species is an australian australian social social and a national arts fighter . <eos>,"furthermore , spectroscopic studies have shown hydrated minerals and silicates have a stony surface . <eos>"
the prime minister stays in office only as long as he or she retains the support of the lower house . <eos>,the third digit was named as the american years . <eos>,the prime minister can stay in office as long as they have the support of the lower house . <eos>
thereafter the county 's administration was conducted at duns or lauder until greenlaw became the county town in 1596 . <eos>,the movie 's first cocoa was named after the university 's republic in 1992 . <eos>,"after that , the county 's business was done at duns or lauder until greenlaw became the county town in 1596 . <eos>"
"from the telephone exchange , the port jackson district commandant could communicate with all military installations on the harbour . <eos>","the district is the name of the island , the moon of the four district . <eos>","from his telephone , the port jackson district commandant could talk to all the military bases on the harbour . <eos>"
"he was also famous for his prints , book covers , posters , and garden metalwork furniture . <eos>","he was also for his fans for his fans , and richard hughes . <eos>","he was famous for his prints , book covers , posters , and garden metalwork furniture . <eos>"
"santa maria maggiore ( st. mary the greater ) , the earliest extant church in assisi . <eos>",the rhine teams was the seventh championship . <eos>,santa maria maggiore is the earliest church still in assisi . <eos>
"the montreal canadiens are a professional ice hockey team based in montreal , quebec , canada . <eos>","the movie are a major major game in the past , and the family are a more basketball team in san antonio , skull measurements , and other features . <eos>",the montreal canadiens are an ice hockey team from montreal in canada . <eos>
stallone also had a cameo appearance in the 2003 french film taxi 3 as a passenger . <eos>,hardy became a more serious commercial in the early 1920s . <eos>,stallone made a special appearance in the 2003 french film taxi 3 as a rider in the car . <eos>
"loeche harbours the installations of onyx , the swiss interception system for electronic intelligence gathering . <eos>","the team of the marriage , the team of the company were established for the world . <eos>","loeche owns the installations of onyx , the swiss system for electronic intelligence gathering . <eos>"
the wounds inflicted by a club are generally known as bludgeoning or blunt-force trauma injuries . <eos>,the main process is a type of image that are used by english or elongated or other zero . <eos>,wounds inflicted by a club are known as bludgeoning or blunt-force trauma injuries . <eos>
it is described as pointed in the face and about the size of a rabbit . <eos>,it is also in the u. s. and the leader of a area . <eos>,it is about the size of a rabbit with a pointed face . <eos>
the quark model was independently proposed by physicists murray gell-mann and george zweig in 1964 . <eos>,the employee was made by michael lembeck in the late 1700s . <eos>,"the quark model was proposed separately by two physicists murray gell-mann , and george zweig , in 1964 . <eos>"
"the primavera is a painting by the italian renaissance painter sandro botticelli , c. 1482 . <eos>",the rpg-26 aglen is a disposable anti-tank . it is the second moon . <eos>,the primavera was painted by the italian renaissance painter sandro botticelli . it was painted in approximately 1482 . <eos>
some of the largest reservoirs in the world can be found along the volga . <eos>,"the world of the world , in the world , the world of the world , the world 's league is the largest time in the world . <eos>",some of the largest reservoirs are found along the volga . <eos>
notable features of the design include key-dependent s-boxes and a highly complex key schedule . <eos>,the source of the main gate of the beatles ' s a large warm and a grammatical developed . <eos>,notable features of the design include key-dependent s-boxes and a complex key schedule . <eos>
"together they formed new music manchester , a group committed to contemporary music . <eos>","they can be a category , based on birth , england . <eos>","together , they formed new music manchester which is a group committed to modern music . <eos>"
"addiscombe is a suburb in the london borough of croydon , england . <eos>",ripley is a town in the belgian province of flemish brabant . <eos>,"addiscombe , england is a small town in the london borough of croydon . <eos>"
geography the town lies in the limmat valley between baden and zurich . <eos>,"the town was the first in the sun , the sun between the sun between the sun , and the p-adic l-functions of the 1960s . <eos>",the town is between baden and zurich . this area is the limmat valley . <eos>
"by most accounts , the instrument was nearly impossible to control . <eos>",the term was used by greek weather . <eos>,most people said the instrument was nearly impossible to control . <eos>
he was appointed companion of honour ( ch ) in 1988 . <eos>,he was born in 30 . <eos>,he was appointed companion of honour in 1988 . <eos>
use html and css markup sparingly and only with good reason . <eos>,food and copper have been made with three strikes . <eos>,only us html and css markup when necessary . <eos>
frederic chopin 's opus 57 is a berceuse for solo piano . <eos>,negotiations 's character is a free for free . <eos>,frederic chopin 's opus 57 is a lullaby for piano . <eos>
these attacks may have been psychological in origin rather than physical . <eos>,eunomia has been used in paris . <eos>,these may be psychological attack rather than physical attack . <eos>
no skater has yet accomplished a quadruple axel in competition . <eos>,eunomia has been a funeral in a solo band . <eos>,no skater has ever done a four spin axel in competition . <eos>
new south wales 's largest city and capital is sydney . <eos>,the city 's population is located in the city and city . <eos>,"sydney , the largest city in new south wales is also its capital . <eos>"
