Original,Prediction,Simplified sentences
"their eyes are quite small , and their visual acuity is poor . <eos>","their eyes are quite small , and their visual acuity is poor . <eos>","their eyes are quite small , and their visual acuity is poor . <eos>"
the equilibrium price for a certain type of labor is the wage . <eos>,the most price for a certain type of labor is the largest . <eos>,the balanced price for any kind of labor is called a wage . <eos>
the characters are foul-mouthed extensions of their earlier characters pete and dud . <eos>,the characters are also given to their earlier characters and stars . <eos>,the characters speak bad language of their earlier characters pete and dud <eos>
"for example , the stylebook of the associated press is updated annually . <eos>","for example , the color of the associated press is updated annually . <eos>",the stylebook of the associated press is updated yearly . <eos>
they are rivaled as biological materials in toughness only by chitin . <eos>,they are also known as the biological materials in the united states . <eos>,they are rivaled as biological materials in toughness only by chitin . <eos>
"he settled in london , devoting himself chiefly to practical teaching . <eos>","he settled in london , he was settled to practical teaching in the london , in the old himself . <eos>",he teaches in london . <eos>
volterra is a town in the tuscany region of italy . <eos>,volterra is a town in the tuscany region of italy . <eos>,volterra is a town in the tuscany area of italy . <eos>
mifepristone is a synthetic steroid compound used as a pharmaceutical . <eos>,mifepristone is a synthetic steroid compound . <eos>,pharmaceutical has used a mifepristone is a synthetic steroid <eos>
he was diagnosed with inoperable abdominal cancer in april 1999 . <eos>,he was diagnosed with the most famous cancer cancer in april 1999 . <eos>,he was diagnosed with abdominal cancer in april 1999 . <eos>
bruises often induce pain but are not normally dangerous . <eos>,bruises often induce pain but are not normally . <eos>,bruises often hurt but are not normally dangerous . <eos>
their participation is limited until they reach legal adulthood . <eos>,their first person is limited until they are limited until they are not . <eos>,they are not able to participate before they reach adulthood as per the law . <eos>
below are some useful links to facilitate your involvement . <eos>,below are some useful links to describe your involvement . <eos>,below are some useful links to help your involvement . <eos>
oregano is an indispensable ingredient in greek cuisine . <eos>,oregano is a long university in greek cuisine . <eos>,oregano is a necessary ingredient in greek cuisine . <eos>
"as of 2000 , the population was 89,148 . <eos>","as of 2000 , the population was moved to the romania . <eos>","in the year 2000 , the population was 89,148 . <eos>"
take the square root of the variance . <eos>,the square of the variance is the home of the railway . <eos>,take the square root of the variance . <eos>
the female equivalent is a daughter . <eos>,the female equivalent is a daughter of the female equivalent . <eos>,the female equivalent is a daughter . <eos>
"the company opened twice as many canadian outlets as mcdonald 's "" wendy 's confirms tim hortons ipo by march "" , ottawa business journal , december 1 , 2005 , and system-wide sales also surpassed those of mcdonald 's canadian operations as of 2002 . <eos>","the company opened twice as many appearances as mcdonald 's "" wendy 's guitarists tim hortons "" and "" wendy 's guitarists tim hortons "" . <eos>","the company opened two times as many restaurants in canada as mcdonald 's "" wendy 's confirms tim hortons ipo by march "" , ottawa business journal , december 1 , 2005 , and sales throughout the company were also greater than those of mcdonald 's canadian business as of 2002 . <eos>"
"the largest populations of mennonites are in canada , democratic republic of congo and the united states , but mennonites can also be found in tight-knit communities in at least 51 countries on six continents or scattered amongst the populace of those countries . <eos>","the largest populations of the mennonites are in canada , and the united states , but are also found in the city of those countries . <eos>","the largest populations of mennonites are in canada , democratic republic of congo and the united states . mennonites also live in close communities in at least 51 countries on six continents , or scattered throughout the populations of those countries . <eos>"
"you may add a passage of up to five words as a front-cover text , and a passage of up to 25 words as a back-cover text , to the end of the list of cover texts in the modified version . <eos>",you may add a passage of up to 25 words as a handful of the list of cover texts in the modified version . <eos>,you may add a passage of up to five words as a front-cover text and a passage of up to 25 words as a back-cover text to the end of the list of cover texts . <eos>
"the kindle 2 features 16-level grayscale display , improved battery life , 20 percent faster page-refreshing , a text-to-speech option to read the text aloud , and overall thickness reduced from 0.8 to 0.36 inches -lrb- 9.1 millimeters -rrb- . <eos>",the kindle 2 features that is not a fellow option to read the text . <eos>,"the kindle 2 features grayscale display , improved battery life , and overall thickness reduced . <eos>"
"jurisdiction draws its substance from public international law , conflict of laws , constitutional law and the powers of the executive and legislative branches of government to allocate resources to best serve the needs of its native society . <eos>","the government of laws , constitutional law and the powers of the executive and legislative branches of government to take resources to take the needs of its native society . <eos>","power moves towards its material from community national boundaries , opposition of laws , organizational law and ability of the administrative and creative offshoots of government to assign support to best serve the needs of its native society . <eos>"
"later , esperanto speakers began to see the language and the culture that had grown up around it as ends in themselves , even if esperanto is never adopted by the united nations or other international organizations . <eos>","later , esperanto , esperanto , and the culture that had grown up around it as ends in themselves , even if the united nations or other international organizations . <eos>","later , esperanto speakers started to see the language and culture that had grown up around it as ends in themselves , though esperanto is never accepted by the united nations of other international organizations . <eos>"
"summerslam -lrb- 2009 -rrb- is an upcoming professional wrestling pay-per-view event produced by world wrestling entertainment -lrb- wwe -rrb- , which will take place on august 23 , 2009 at staples center in los angeles , california . <eos>",summerslam <eos>,"summerslam -lrb- 2009 -rrb- is an upcoming professional wrestling pay-per-view event produced by world wrestling entertainment -lrb- wwe -rrb- , which will take place on august 23 , 2009 at staples center in los angeles , california . <eos>"
"macgruber starts asking for simple objects to make something to defuse the bomb , but he is later distracted by something -lrb- usually involving his personal life -rrb- that makes him run out of time . <eos>",she starts the bomb of the bomb 's original objects to be later written by something -lrb- usually involving his personal life -rrb- that makes him run out of time . <eos>,macgruber asked for many items to help shut the bomb off but he was distracted and ran out of time . <eos>
"eva anna paula braun , died eva anna paula hitler -lrb- 6 february 1912 - 30 april 1945 -rrb- was the longtime companion and , for a brief time , wife of adolf hitler . <eos>",eva anna paula braun -lrb- 6 february 1912 - 30 april 1945 -rrb- was the longtime companion of adolf hitler . <eos>,"eva anna paula braun , died eva anna paula hitler -lrb- 6 february 1912 - 30 april 1945 -rrb- was the longtime companion and , for a brief time , wife of adolf hitler . <eos>"
"in the years before his final release in 1474 , when he began preparations for the reconquest of wallachia , vlad resided with his new wife in a house in the hungarian capital . <eos>","in addition before his final release in the 1950s before his final release in the 1950s before his final release in 1474 , when he began to his new wife in a house in the hungarian capital . <eos>","in the years before his final release in 1474 , when he began preparations for the reconquest of wallachia , vlad resided with his new wife in a house in the hungarian capital . <eos>"
"he came from a musical family ; his mother , larue , was an administrative assistant and singer , and his father , keith brion , was a band director at yale . <eos>",he came from a musical family . <eos>,"his was a musical family , as his mother , larue , was a secretary and singer , while his father , keith brion , was a band director at yale . <eos>"
reflection nebulae are usually blue because the scattering is more efficient for blue light than red -lrb- this is the same scattering process that gives us blue skies and red sunsets -rrb- . <eos>,reflection <eos>,reflection nebulae are commonly blue because the scattering is more powerful for blue light than red -lrb- this is the same reason for the sky appears in blue and the sunset in red colors <eos>
"in late 2004 , suleman made headlines by cutting howard stern 's radio show from four citadel stations , citing stern 's frequent discussions regarding his upcoming move to sirius satellite radio . <eos>","in late 2004 , 2004 made the year , made by the chinese howard stern stern 's radio show from four stations , citing stern 's frequent discussions . <eos>","in late 2004 , suleman made headlines by cutting howard stern 's radio direct relay from four citadel stations , citing stern 's frequent discussions regarding his upcoming move to sirius satellite radio . <eos>"
val venis defeated rikishi in a steel cage match to retain the wwf intercontinental championship -lrb- 14:10 -rrb- venis pinned rikishi after tazz hit rikishi with a tv camera . <eos>,val venis defeated the wwf intercontinental championship in a steel cage match to retain the wwf intercontinental championship -lrb- 9:32 -rrb- venis pinned pinned pinned pinned pinned pinned pinned pinned pinned pinned pinned after after hit hit the next hit championship -lrb- wwf -rrb- . <eos>,"val venis defeated rikishi in a steel cage match to keep is wwf intercontinental championship , venis pinned rikishi after tazz hit rikishi with a t.v camera . <eos>"
britpop emerged from the british independent music scene of the early 1990s and was characterised by bands influenced by british guitar pop music of the 1960s and 1970s . <eos>,he was the british philosopher of the early 1990s and was inducted by bands influenced by british guitar pop music of the 1960s and 1970s . <eos>,britpop emerged from the british independent music scene of the early 1990s and was characterised by bands influenced by british guitar pop music of the 1960s and 1970s . <eos>
"however travel through very remote areas , on isolated tracks , requires advance planning and a suitable , reliable vehicle -lrb- usually a four wheel drive -rrb- . <eos>","however , however tracks through a remote wheel drive -lrb- usually a four wheel drive -rrb- . <eos>","however , travel through very remote areas , on isolated tracks , requires advance planning and a suitable , reliable vehicle -lrb- usually a four wheel drive -rrb- . <eos>"
roof tiles dating back to the tang dynasty with this symbol have been found west of the ancient city of chang ' an -lrb- modern-day xian -rrb- . <eos>,roof was back to the tang dynasty with this symbol have been found west of the ancient city of chang ' an -lrb- modern-day modern-day -rrb- . <eos>,roof tiles during tang dynasty with this symbol have been found west of the ancient city of chang ' an or modern-day xian . <eos>
"he followed this with several other pieces about hiawatha : the death of minnehaha , overture to the song of hiawatha and hiawatha 's departure . <eos>",he followed this with several other pieces about the death of minnehaha and hiawathas 's departure . <eos>,"he followed this with other pieces about hiawatha : the death of minnehaha , overture to the song of hiawatha and hiawatha 's departure . <eos>"
"jeanne marie-madeleine demessieux -lrb- february 13 , 1921 november 11 , 1968 -rrb- , was a french organist , pianist , composer , and pedagogue . <eos>","jeanne has been a french organist , pianist , composer , and a french organist , pianist , composer , and a teacher . <eos>","jeanne marie-madeleine demessieux was a french organist , pianist , composer and pedagogue . <eos>"
"alternative views on the subject have been proposed throughout the centuries -lrb- see below -rrb- , but all were rejected by mainstream christian bodies . <eos>","alternative views on the subject have been proposed throughout the centuries -lrb- see below -rrb- , but all were rejected by mainstream christian bodies . <eos>","different views on the subject have been brought up over the centuries -lrb- see below -rrb- , but all were rejected by mainstream christian bodies , <eos>"
most irc servers do not require users to register an account but a user will have to set a nickname before being connected . <eos>,most irc do not require users to go an account before being connected connected connected . <eos>,most irc servers only require a user to set a nickname . <eos>
"eugowra is said to be named after the indigenous australian word meaning "" the place where the sand washes down the hill "" . <eos>","the indigenous racist is said to be named after the indigenous record word meaning "" the "" place "" . <eos>","eugowra is said to be named after the indigenous australian word meaning "" the place where the sand washes down the hill "" . <eos>"
"seventy-five defencemen are in the hall of fame , more than any other current position , while only 35 goaltenders have been inducted . <eos>",the most other current is in the hall of fame . <eos>,"out of seventy-five defencemen in the hall of fame , only 35 goaltenders have been inducted . <eos>"
"origin irmo was chartered on christmas eve in 1890 in response to the opening of the columbia , newberry and laurens railroad . <eos>",origin <eos>,"origin irmo was rented on christmas eve in 1890 in response to the opening of the columbia , newberry and laurens railway line . <eos>"
"this was substantially complete when messiaen died , and yvonne loriod undertook the final movement 's orchestration with advice from george benjamin . <eos>","this was a complete complete when he died , and the final movement 's incarnation with advice benjamin . <eos>","this was substantially complete when messiaen died , and yvonne loriod undertook the final movement 's of orchestration with advice from george benjamin . <eos>"
"terms such as "" undies "" for underwear and "" movie "" for "" moving picture "" are oft-heard terms in english . <eos>","terms such as "" freeballing "" for underwear and "" movie picture "" are used in english english , and is used in english . <eos>","words like undies , movie , are oft-heard terms in english . <eos>"
"the lawyer , brandon -lrb- waise lee -rrb- , became his idol , and mk sun grew up to be a lawyer . <eos>","the lawyer , brandon -lrb- known as lee lee -rrb- , became his idol , and mk 's idol . <eos>",the lawyer brandon -lrb- waise lee -rrb- was his idol as mk sun grew up to be a lawyer . <eos>
"isbn 1-876429-14-3 is an historic township located near cowra in the central west of new south wales , australia in cabonne shire . <eos>","it is an historic city in the central west of new south wales , australia in the united states . <eos>","isbn 1-876429-14-3 is an historic suburb located near cowra in the central west of new south wales , australia in cabonne shire . <eos>"
dry air wrapping around the southern periphery of the cyclone eroded most of the deep convection by early on september 12 . <eos>,dry air air around the southern ocean of the deep kwan most of the deep kwan most of the deep kwan by early on september 12 . <eos>,"early september 12 , dry air wrapping around the southern area of the cyclone caused most of the heat to leave . <eos>"
"usually portrayed as being bald , with long whiskers , he is said to be an incarnation of the southern polestar . <eos>","usually as being bald , with long , or long , he is said to be an incarnation of the southern state . <eos>","usually portrayed as being bald , with long whiskers , he is said to be an incarnation of the southern polestar . <eos>"
this closely resembles the unix philosophy of having multiple programs each doing one thing well and working together over universal interfaces . <eos>,this closely resembles the unix philosophy of having multiple programs each year . <eos>,this looks like the unix idea of having several programs with each doing one thing and working together . <eos>
"shi ' a muslims consider karbala to be one of their holiest cities after mecca , medina , jerusalem and najaf . <eos>","shi ' a muslims is a very important people to be one of their holiest cities after the first time after the first , the city , and the first . <eos>","shi'a muslims consider karbala to be one of their holiest cities after mecca , medina , jerusalem and najaf . <eos>"
some articles are quite lengthy and rich in content while others are shorter -lrb- possibly stubs -rrb- and of lesser quality . <eos>,some articles are quite popular and produced in the same while they are shorter -lrb- possibly -rrb- and of lesser quality . <eos>,some clauses are rather lengthy and rich in content while others are shorter -lrb- possibly stubs -rrb- and of lesser quality . <eos>
"naas is a major "" dublin suburb "" town , with many people living in naas and working in dublin . <eos>",it is a major city in town and working in dublin . <eos>,"naas is a great "" dublin suburb "" town , with many people living in naas and working in dublin . <eos>"
"before the advent of the pocket calculator , it was the most commonly used calculation tool in science and engineering . <eos>","before the advent of the pocket calculator , it was the most commonly used in science and engineering . <eos>","before the invention of the pocket calculator , it was the most commonly used calculation tool in science and engineering . <eos>"
"railway gazette international is a monthly business journal covering the railway , metro , light rail and tram industries worldwide . <eos>","railway gazette international is a monthly business journal covering the railway , metro , light rail and tram industries worldwide . <eos>","railway gazette international is a monthly business journal covering railway , metro , light rail and tram industries . <eos>"
"that same year he also received a mechanics certificate , becoming the youngest certificated airplane mechanic in new york . <eos>",that same year he also received a mechanics of the youngest certificate in new york city . <eos>,"that same year he also got a mechanics certificate , becoming the youngest certificated airplane mechanic in new york . <eos>"
"conversely , bills proposed by the law commission , and consolidation bills , start in the house of lords . <eos>","conversely , bills proposed by the law commission , and consolidation bills , start in the house of lords . <eos>",the bills proposed by the law commission and consolidation bills start in the house of lords contrarily . <eos>
"monteux is a commune of the vaucluse departement in southern france , in the area provence-alpes-cote d ' azur . <eos>",it is found in the region provence-alpes-cote d'azur in the vaucluse department in the area of france . <eos>,"monteux is a commune of the vaucluse departement in southern france , in the area provence-alpes-cote d ' azur . <eos>"
"the sheppard line currently has fewer users than the other two subway lines , and shorter trains are run . <eos>","the game line has fewer users than the other two subway lines , and shorter trains are run . <eos>","the sheppard line not only has fewer users than the other two subway lines , it also runs shorter trains . <eos>"
"prospectors from california , europe and china were also digging along the peel river and up the mountain slopes . <eos>",it is also the city along the city of mountain . <eos>,"prospectors from california , europe and china were also digging along the peel river and up the mountain slopes . <eos>"
he won the presidential election held on 2 march 2008 with 71.25 % of the popular vote . <eos>,he won the presidential election held on 2 march 2008 . <eos>,he conquered the presidential poll on 2 march 2008 with 71.25 % of the popular vote . <eos>
"santa maria maggiore -lrb- st. mary the greater -rrb- , the earliest extant church in assisi . <eos>","santa maria maggiore -lrb- st. mary , st. mary , st. mary , the italian council -rrb- in assisi . <eos>","santa maria maggiore -lrb- st. mary the greater -rrb- , the earliest extant church in assisi . <eos>"
"despite this , farrenc was paid less than her male counterparts for nearly a decade . <eos>","despite this , it was paid less than her male for nearly nearly years . <eos>","even so , farrenc was paid less than her male peers for nearly 10 years . <eos>"
"in 1990 , she was the only female entertainer allowed to perform in saudi arabia . <eos>","in 1990 , she was the only female entertainer allowed to perform in saudi arabia . <eos>",as a female entertainer she alone was allowed to perform in saudi arabia during 1990 <eos>
"loeche harbours the installations of onyx , the swiss interception system for electronic intelligence gathering . <eos>",the image is not a good metal system for electronic intelligence gathering . <eos>,loeche harbours of onyx is the swiss interception system for electronic intelligence gathering . <eos>
bone marrow is the flexible tissue found in the hollow interior of bones . <eos>,bone marrow is the main tissue found in the hollow interior of bones . <eos>,bone marrow is the flexible tissue found in the hollow insides of bones . <eos>
while at kahn he was chief architect for the fisher building in 1928 . <eos>,while at the time he was chief architect for the fisher building in 1928 . <eos>,he was a chief architect fot fisher building in 1928 when he was at kahn <eos>
yoghurt or yogurt is a dairy product produced by bacterial fermentation of milk . <eos>,yoghurt or yogurt is a dairy product produced by bacterial fermentation of milk . <eos>,yoghurt or yogurt is a milk-based food made by bacterial fermentation of milk . <eos>
"the legs are wide at the top , and narrow at the ankle . <eos>","the legs are the top , and narrow at the ankle . <eos>","the legs are wide at the top , and narrow at the ankle . <eos>"
gumbasia was created in a style vorkapich taught called kinesthetic film principles . <eos>,gumbasia <eos>,vorkapich taught gumbasia in a style called kinesthetic film principles . <eos>
"the album , however , was banned from many record stores nationwide . <eos>",the album was banned from many record stores . <eos>,the album is banned from many record stores nationwide . <eos>
each version of the license is given a distinguishing version number . <eos>,each version of the license is given a number of video . <eos>,each license is given a number . <eos>
"he is interred in the restvale cemetery in alsip , illinois . <eos>",he is in the last cemetery in the cemetery cemetery in the united states in the united states in the united states . <eos>,he is interred in restvale cemetery in alsip illinois . <eos>
this was absorbed into battalions being formed for xi international brigade . <eos>,this was absorbed into the sixteenth international brigade . <eos>,this was added to battalions being formed for xi international brigade . <eos>
"by most accounts , the instrument was nearly impossible to control . <eos>","by most accounts , the instrument was nearly impossible to control . <eos>","it was nearly impossible to control the instrument , by most accounts . <eos>"
he was appointed companion of honour -lrb- ch -rrb- in 1988 . <eos>,he was appointed companion of honour -lrb- ch -rrb- in 1988 . <eos>,he was appointed companion of honour in 1988 . <eos>
orchestration stravinsky first conceived of writing the ballet in 1913 . <eos>,"the ballet in 1913 , the ballet of 1913 is a ballet in 1913 . <eos>",stravinsky first conceived of writing the ballet in 1913 . <eos>
the capital of the state is aracaju -lrb- pop . <eos>,the capital of the state is the headquarters of the state of limburg . <eos>,aracaju is the capital of the state . <eos>
characteristics radar observations indicate a fairly pure iron-nickel composition . <eos>,characteristics radar observations indicate a fairly pure chemist was made . <eos>,radar testing shows composition of mostly iron-nickel . <eos>
the plant is considered a living fossil . <eos>,the plant is a living fossil fossil area of the plant fossil . <eos>,the plant is considered a living fossil . <eos>
calvin baker is an american novelist . <eos>,calvin baker is an american novelist . <eos>,calvin baker is an american novelist . <eos>
about 95 species are currently accepted . <eos>,about 95 species are currently related to 95 species . <eos>,about 95 kinds are being accepted now . <eos>
protests across the nation were suppressed . <eos>,the nation were made of the nation were in the nation . <eos>,protests across the nation were stopped . <eos>
"depending on the context , another closely-related meaning of constituent is that of a citizen residing in the area governed , represented , or otherwise served by a politician ; sometimes this is restricted to citizens who elected the politician . <eos>","depending on the context of the context , another area of constituent is that of the british empire , represented , or otherwise served by a politician . <eos>","based on the given situation , one more nearest meaning of constituent would be "" a citizen residing in the area governed , represented , or otherwise served by a politician ; "" at times , this is limited to the citizens who elected the politician . <eos>"
"samovar & porter -lrb- 1994 -rrb- , p . 84 syrians did not congregate in urban enclaves ; many of the immigrants who had worked as peddlers were able to interact with americans on a daily basis . <eos>",the immigrants of the immigrants who had worked as peddlers were able to interact with americans on a daily basis . <eos>,"samovar & porter -lrb- 1994 -rrb- , p. 84 syrians did not get together in city groups ; many of the immigrants who had worked as sellers on the street were able to talk with americans every day . <eos>"
"at four-and-a-half years old he was left to fend for himself on the streets of northern italy for the next four years , living in various orphanages and roving through towns with groups of other homeless children . <eos>","at the old years old old years he was left to the streets of northern italy for the next four years , living in various years and the first four years , living in various years and the first four years , living in various years and the<eos>","at four-and-a-half years old , he was left to manage for himself on the streets of northern italy for the next four years , living in various orphanages and travelling through towns with groups of other homeless children . <eos>"
"dr. david lindenmeyer -lrb- australian national university -rrb- has argued that the need for nest boxes indicates that logging practices are not ecologically sustainable , for conserving hollow-dependent species like leadbeater 's possum . <eos>",dr. david lloyd -lrb- australian national university -rrb- has argued that are not related to the need for nest boxes . <eos>,"dr. david lindenmeyer -lrb- australian national university -rrb- has argued that the need for nest boxes indicates that logging practices are not ecologically sustainable , for conserving hollow-dependent species like leadbeater 's possum . <eos>"
"a town may be correctly described as a market town or as having market rights even if it no longer holds a market , provided the right to do so still exists . <eos>","a town may be moved to the market market rights even if it is no longer holds a market , provided the right to do so still exists . <eos>","a town may be correctly identified by a market or as having market rights even if it no longer holds a market , provided the right to do so still exists . <eos>"
"a historian has stated that "" it was quinine 's efficacy that gave colonists fresh opportunities to swarm into the gold coast , nigeria and other parts of west africa "" . <eos>","a historian has stated that "" it was surrounded on the fire coast , nigeria and other parts of west africa "" . <eos>","a historian has stated that "" it was quinine 's effectiveness that gave colonists fresh opportunities to move somewhere in large numbers into the gold coast , nigeria and other parts of west africa ' . <eos>"
"tajikistan , turkmenistan and uzbekistan border afghanistan to the north , iran to the west , pakistan to the south and the people 's republic of china to the east . <eos>","the mediterranean border , turkmenistan and uzbekistan border afghanistan to the north , pakistan to the south and the people 's republic of china to the east . <eos>","tajikistan , turkmenistan and uzbekistan border afghanistan to the north , iran to the west , pakistan to the south and the people 's republic of china to the east . <eos>"
"instead , the crew fashioned a trailer with a cantilevered arm attached to the "" hovercraft "" and shot the scene while riding up templin highway north of santa clarita . <eos>","instead , the crew was a trailer with a legendary arm attached to the "" belgic "" and shot the scene while riding up up up to the scene while riding up in the scene while riding up up to the scene while they began up in the<eos>","instead , the crew made a trailer with a post attached to the "" hovercraft "" and filmed the scene while riding up templin highway north of santa clarita . <eos>"
"the name survives as a brand for a related spin-off digital television channel , digital radio station , and website which have survived the demise of the printed magazine . <eos>","the name is a brand for a former television show television channel , digital radio station , and website which have survived the world of the printed magazine . <eos>","the name survives as a brand for related spin-off digital television channel , digital radio station and website which has survived the demise of the printed magazine . <eos>"
"wario land the wario land series is a platforming series that started with wario land : super mario land 3 , a spin-off of the super mario land series . <eos>",wario land wario the wario land series is a series of the super mario series series . <eos>,the platform series wario land from the wario land series stared with the super mario land series . <eos>
"after the sena dynasty , dhaka was successively ruled by the turkish and afghan governors descending from the delhi sultanate before the arrival of the mughals in 1608 . <eos>","after the silent dynasty , the borough was founded by the turkish and the waffen-ss governors from the delhi of the coup in 1608 . <eos>","before the mughals arrived in 1608 , after the sena dynasty , dhaka was ruled for a long time by turkish and afghan governors that descended from the delhi sultanate . <eos>"
"bankers from shorebank , a community development bank in chicago , helped yunus with the official incorporation of the bank under a grant from the ford foundation . <eos>","the community is a community development in chicago , the largest development bank with the official incorporation of the bank under a grant from the ford foundation . <eos>",a community development bank in chicago helped yunus with the official incorporation from the ford foundation . <eos>
"mercury is similar in appearance to the moon : it is heavily cratered with regions of smooth plains , has no natural satellites and no substantial atmosphere . <eos>","mercury is a similar language with regions of smooth plains , has no natural moons and no substantial atmosphere . <eos>",mercury is similar in appearance to the moon with heavily cratered regions of smooth plains and no natural satellites or substantial atmosphere . <eos>
"the compact and intense hurricane caused extreme damage in the upper florida keys , as a storm surge of approximately 18 to 20 feet affected the region . <eos>","the compact and hurricane hurricane caused tropical storm damage in the upper florida keys , as a storm surge of approximately 18 to 20 feet affected the region . <eos>","small , but intense , the hurricane caused a lot of damage in the upper florida keys when a surge of nearly 18 to 20 feet hit the area . <eos>"
"during childhood she suffered from collapsed lungs twice , she had pneumonia 4-5 times a year , a ruptured appendix , and had a tonsillar cyst . <eos>","during childhood , she had pneumonia the year of the childhood . <eos>",for two times she had lung disorder when she was a child . she was also suffered from pneumonia 4 to 5 times a year . she was also affected by appendix disorder and had a tonsillar cyst . all these happened during her childhood period . <eos>
"the term gribble was originally assigned to the wood-boring species , especially the first species described from norway by rathke in 1799 , limnoria lignorum . <eos>","the term was originally used to be assigned to the wood-boring species , especially the first species described from norway by rathke in 1799 , limnoria lignorum . <eos>","the term gribble was originally assigned to the wood-boring species , especially the first species described from norway by rathke in 1799 , limnoria lignorum . <eos>"
"however , even to those who enter the prayer hall of a mosque without the intention of praying , there are still rules that apply . <eos>","however , even to those who enter the prayer hall of praying , there are still rules that apply . <eos>","however , even to those who enter the prayer hall of a mosque without the purpose of praying , there are some rules applicable to them . <eos>"
"iain grieve -lrb- born 19 february , 1987 in jwaneng , botswana -rrb- is a rugby union back-rower for bristol rugby in the guinness premiership . <eos>","iain tyler -lrb- born 19 february , 1987 in starnberg , botswana in the city -rrb- is a rugby union player . <eos>","iain grieve -lrb- born 19 february , 1987 in jwaneng , botswana -rrb- is a rugby coming together back-rower for bristol rugby in the guinness premiership . <eos>"
"prunk is a member of institute of european history in mainz , and a senior fellow of the center for european integration studies in bonn . <eos>","it is a member of the center of european history in bonn , and a senior fellow of the center for european integration studies in bonn . <eos>",prunk is a member of the institute of european history in mainz . he is also a senior fellow of the centre for european integration studies in bonn . <eos>
a matchbook is a small cardboard folder -lrb- matchcover -rrb- enclosing a quantity of matches and having a coarse striking surface on the exterior . <eos>,a small is a small compound that is a small compound . <eos>,a matchbook is a small cardboard folder -lrb- or matchcover -rrb- that holds some matches and has a rough area on the outside . <eos>
"on june 1 , 1972 , he and fellow raf members jan-carl raspe and holger meins were apprehended after a lengthy shootout in frankfurt . <eos>","on june 1 , 1972 , he was a fellow in frankfurt . <eos>","he and fellow raf members jan-carl raspe and holger meins were taken hold after a lengthy shootout . it was in frankfurt on june 1 , 1972 . <eos>"
"bremer reported plans to put saddam on trial , but claimed that the details of such a trial had not yet been determined . <eos>","he reported plans plans to put saddam on trial , but claimed that the details of such a trial had not yet been determined . <eos>","bremer reported plans to put saddam on trial , but claimed that the details of such a trial had not yet been determined . <eos>"
the fourth ring is decorated with golden garlands and was added in 1938 39 when the column was moved to its present location . <eos>,the fourth ring is decorated with golden golden and was added in 1938 . <eos>,the fourth ring is decorated with golden garlands and was added in 1938-1939 when the column was moved to its current location . <eos>
computer performance is characterized by the amount of useful work accomplished by a computer system compared to the time and resources used . <eos>,computer performance is characterized by the amount of useful work . <eos>,computer performance is characterized by the amount of useful work accomplished by a computer system compared to the time and resources used . <eos>
"west berlin had its own postal administration , separate from west germany 's , which issued its own postage stamps until 1990 . <eos>",west berlin <eos>,"west berlin had its own postal administration , separate from west germany 's , which produced its own postage stamps until 1990 . <eos>"
others have theorized that tresca was eliminated by the nkvd as retribution for criticism of the stalin regime of the soviet union . <eos>,others have fallen that was eliminated by the idea as the center of the stalin of the stalin union . <eos>,others have made theories that tresca was took away by the nkvd as retribution for views put forward as to errors of the stalin system of things of the soviet union . <eos>
"nupedia was founded on march 9 , 2000 , under the ownership of bomis , inc , a web portal company . <eos>","nupedia was founded on march 9 , 2000 . <eos>","bomis inc , a web portal company founded nupedia on march 9 , 2000 . <eos>"
the conference papers were published the next year in a bookmicroeconomic foundations of employment and inflation theory by phelps et al . <eos>,the conference were published in a bookmicroeconomic foundations of employment and inflation theory by phelps et al . <eos>,the conference papers were published the next year in a bookmicroeconomic foundations of employment and inflation theory by phelps et al . <eos>
it is now the site of meher baba 's samadhi -lrb- tomb-shrine -rrb- as well as facilities and accommodations for pilgrims . <eos>,it is now the site of meher baba 's creek -lrb- oas -rrb- as well as well as well as well and the biggest for pilgrims . <eos>,it is now the meher baba 's tomb-shrine and a place for pilgrims . <eos>
"she was among the first doctors to object to cigarette smoking around children , and drug use in pregnant women . <eos>",she was among the first doctors to go to critics in children . <eos>,she was one of the first doctors that said cigarette smoking near children and drug use in pregnant women was not safe . <eos>
small value inductors can also be built on integrated circuits using the same processes that are used to make transistors . <eos>,small value can also be built on the same processes . <eos>,both small value inductors and transistors can be built on integrated circuits . <eos>
representatives of the professional hockey writers ' association vote for the all-star team at the end of the regular season . <eos>,the professional hockey writers ' association for the all-star team at the end of the season season . <eos>,representatives of the hockey writers ' association vote for the all-star team at the end of the regular season . <eos>
"furthermore , spectroscopic studies have shown evidence of hydrated minerals and silicates , which indicate rather a stony surface composition . <eos>","furthermore , the studies of the studies studies have shown the stony surface . <eos>","furthermore , spectroscopic studies have shown proof of hydrated minerals and silicates , which points to rather a stony surface material . <eos>"
the prime minister stays in office only as long as he or she retains the support of the lower house . <eos>,the prime minister in office only as long as he was the prime minister of the lower house . <eos>,the prime minister stays in office only as long as he or she keeps the support of the lower house . <eos>
"defiantly , she vowed to never renounce the commune , and dared the judges to sentence her to death . <eos>","she is a person to never believed the commune , and she was the judges to sentence her to death . <eos>",she refused to give up the commune and prefered the death sentence <eos>
thereafter the county 's administration was conducted at duns or lauder until greenlaw became the county town in 1596 . <eos>,thereafter was conducted at the county town in 1596 . <eos>,after that the county 's administration was conducted at duns or lauder until greenlaw became the county town in 1596 . <eos>
