Original,Prediction,Simplified sentences
"he left a detachment of 11,000 troops to garrison the newly conquered region . <eos>",he left a violinist of the newly conquered region . <eos>,"he left 11,000 troops to garrison the newly conquered region . <eos>"
"in 1998 , culver ran for iowa secretary of state and was victorious . <eos>","in 1998 , ireland , and was sentenced . <eos>","in 1998 , culver successfully ran for iowa secretary of state . <eos>"
"their eyes are quite small , and their visual acuity is poor . <eos>","their eyes are quite small , and their visual mutations is poor . <eos>","their eyes are quite small , and their visual acuity is poor . <eos>"
the equilibrium price for a certain type of labor is the wage . <eos>,the vezina price for a certain type of labor is the glorious . <eos>,the balanced price for any kind of labor is called a wage . <eos>
the characters are foul-mouthed extensions of their earlier characters pete and dud . <eos>,the characters are truly strongly of their earlier characters household and missa . <eos>,the characters speak bad language of their earlier characters pete and dud <eos>
"for example , the stylebook of the associated press is updated annually . <eos>","for example , the ottoman of the associated press is given annually . <eos>",the stylebook of the associated press is updated yearly . <eos>
they are rivaled as biological materials in toughness only by chitin . <eos>,they are usually as biological materials in conjunction only by banana . <eos>,they are rivaled as biological materials in toughness only by chitin . <eos>
volterra is a town in the tuscany region of italy . <eos>,it is a town in the tuscany region of italy . <eos>,volterra is a town in the tuscany area of italy . <eos>
mifepristone is a synthetic steroid compound used as a pharmaceutical . <eos>,geography <eos>,pharmaceutical has used a mifepristone is a synthetic steroid <eos>
he was diagnosed with inoperable abdominal cancer in april 1999 . <eos>,he was founded with ja del cancer in april 1999 . <eos>,he was diagnosed with abdominal cancer in april 1999 . <eos>
bruises often induce pain but are not normally dangerous . <eos>,it is a city of the region of the region of the north of the north of the north of the north of the north of the north of the north of the north of the north of the north of the north of<eos>,bruises often hurt but are not normally dangerous . <eos>
their participation is limited until they reach legal adulthood . <eos>,their people reach legal energy . <eos>,they are not able to participate before they reach adulthood as per the law . <eos>
below are some useful links to facilitate your involvement . <eos>,below are some useful links to exist your . <eos>,below are some useful links to help your involvement . <eos>
oregano is an indispensable ingredient in greek cuisine . <eos>,it is a article out in greek cuisine . <eos>,oregano is a necessary ingredient in greek cuisine . <eos>
"as of 2000 , the population was 89,148 . <eos>","as of 2000 , the population was reduced . <eos>","in the year 2000 , the population was 89,148 . <eos>"
take the square root of the variance . <eos>,the square root of the arctic of the arctic . <eos>,take the square root of the variance . <eos>
the female equivalent is a daughter . <eos>,the female equivalent is a daughter . <eos>,the female equivalent is a daughter . <eos>
"the company opened twice as many canadian outlets as mcdonald 's "" wendy 's confirms tim hortons ipo by march "" , ottawa business journal , december 1 , 2005 , and system-wide sales also surpassed those of mcdonald 's canadian operations as of 2002 . <eos>",the company opened twice as many canadian bureau as well canadian without without without without without without without important as of 2002 . <eos>,"the company opened two times as many restaurants in canada as mcdonald 's "" wendy 's confirms tim hortons ipo by march "" , ottawa business journal , december 1 , 2005 , and sales throughout the company were also greater than those of mcdonald 's canadian business as of 2002 . <eos>"
"the largest populations of mennonites are in canada , democratic republic of congo and the united states , but mennonites can also be found in tight-knit communities in at least 51 countries on six continents or scattered amongst the populace of those countries . <eos>","the largest pay-per-view of stability are in canada , democratic republic of congo and the united states , but prices can also be found in brackets communities in at least 51 countries on six continents or scattered amongst the northwest of those countries . <eos>","the largest populations of mennonites are in canada , democratic republic of congo and the united states . mennonites also live in close communities in at least 51 countries on six continents , or scattered throughout the populations of those countries . <eos>"
"you may add a passage of up to five words as a front-cover text , and a passage of up to 25 words as a back-cover text , to the end of the list of cover texts in the modified version . <eos>","you may 0 words as a pair text , and a passage of up to five words as a palestinian text , to the modified version . <eos>",you may add a passage of up to five words as a front-cover text and a passage of up to 25 words as a back-cover text to the end of the list of cover texts . <eos>
"jurisdiction draws its substance from public international law , conflict of laws , constitutional law and the powers of the executive and legislative branches of government to allocate resources to best serve the needs of its native society . <eos>",it is a member of the executive and legislative branches of government to limburg resources to best first the back of its native society . <eos>,"power moves towards its material from community national boundaries , opposition of laws , organizational law and ability of the administrative and creative offshoots of government to assign support to best serve the needs of its native society . <eos>"
"summerslam -lrb- 2009 -rrb- is an upcoming professional wrestling pay-per-view event produced by world wrestling entertainment -lrb- wwe -rrb- , which will take place on august 23 , 2009 at staples center in los angeles , california . <eos>","the name of the first wrestling pay-per-view event produced by world wrestling entertainment -lrb- wwe -rrb- , which will take place on august 23 , 2009 at indonesia center in los angeles , california . <eos>","summerslam -lrb- 2009 -rrb- is an upcoming professional wrestling pay-per-view event produced by world wrestling entertainment -lrb- wwe -rrb- , which will take place on august 23 , 2009 at staples center in los angeles , california . <eos>"
"samovar & porter -lrb- 1994 -rrb- , p . 84 syrians did not congregate in urban enclaves ; many of the immigrants who had worked as peddlers were able to interact with americans on a daily basis . <eos>","ramon & peace -lrb- 1994 -rrb- , p . <eos>","samovar & porter -lrb- 1994 -rrb- , p. 84 syrians did not get together in city groups ; many of the immigrants who had worked as sellers on the street were able to talk with americans every day . <eos>"
"eva anna paula braun , died eva anna paula hitler -lrb- 6 february 1912 - 30 april 1945 -rrb- was the longtime companion and , for a brief time , wife of adolf hitler . <eos>","eva anna marie , died eva anna ca - 30 april 1945 -rrb- was the philosopher companion and and for a brief time , wife of adolf hitler . <eos>","eva anna paula braun , died eva anna paula hitler -lrb- 6 february 1912 - 30 april 1945 -rrb- was the longtime companion and , for a brief time , wife of adolf hitler . <eos>"
"in the years before his final release in 1474 , when he began preparations for the reconquest of wallachia , vlad resided with his new wife in a house in the hungarian capital . <eos>","in the years before his final release in 1851 , when he began because . <eos>","in the years before his final release in 1474 , when he began preparations for the reconquest of wallachia , vlad resided with his new wife in a house in the hungarian capital . <eos>"
"he came from a musical family ; his mother , larue , was an administrative assistant and singer , and his father , keith brion , was a band director at yale . <eos>","he came from a musical family ; his mother , and his father , the first was a band director at yale . <eos>","his was a musical family , as his mother , larue , was a secretary and singer , while his father , keith brion , was a band director at yale . <eos>"
reflection nebulae are usually blue because the scattering is more efficient for blue light than red -lrb- this is the same scattering process that gives us blue skies and red sunsets -rrb- . <eos>,"the word is more efficient for blue light than red -lrb- this is the same weekly process that gives us blue communities , red saturn -rrb- . <eos>",reflection nebulae are commonly blue because the scattering is more powerful for blue light than red -lrb- this is the same reason for the sky appears in blue and the sunset in red colors <eos>
"in late 2004 , suleman made headlines by cutting howard stern 's radio show from four citadel stations , citing stern 's frequent discussions regarding his upcoming move to sirius satellite radio . <eos>","in late 2004 , 1851 made der by syria howard , melina him frequent carter regarding his previous war radio . <eos>","in late 2004 , suleman made headlines by cutting howard stern 's radio direct relay from four citadel stations , citing stern 's frequent discussions regarding his upcoming move to sirius satellite radio . <eos>"
val venis defeated rikishi in a steel cage match to retain the wwf intercontinental championship -lrb- 14:10 -rrb- venis pinned rikishi after tazz hit rikishi with a tv camera . <eos>,it is a tv camera . <eos>,"val venis defeated rikishi in a steel cage match to keep is wwf intercontinental championship , venis pinned rikishi after tazz hit rikishi with a t.v camera . <eos>"
britpop emerged from the british independent music scene of the early 1990s and was characterised by bands influenced by british guitar pop music of the 1960s and 1970s . <eos>,the first independent music scene of the early 1990s and was nominated by bands influenced by british guitar pop music of the 1960s and 1970s . <eos>,britpop emerged from the british independent music scene of the early 1990s and was characterised by bands influenced by british guitar pop music of the 1960s and 1970s . <eos>
"however travel through very remote areas , on isolated tracks , requires advance planning and a suitable , reliable vehicle -lrb- usually a four wheel drive -rrb- . <eos>","however travel through very good areas , on isolated tracks , brown advance planning and a suitable , oliver figures -lrb- usually a four wheel drive -rrb- . <eos>","however , travel through very remote areas , on isolated tracks , requires advance planning and a suitable , reliable vehicle -lrb- usually a four wheel drive -rrb- . <eos>"
roof tiles dating back to the tang dynasty with this symbol have been found west of the ancient city of chang ' an -lrb- modern-day xian -rrb- . <eos>,roof district <eos>,roof tiles during tang dynasty with this symbol have been found west of the ancient city of chang ' an or modern-day xian . <eos>
"he followed this with several other pieces about hiawatha : the death of minnehaha , overture to the song of hiawatha and hiawatha 's departure . <eos>",he followed this with several other pieces about princeton . <eos>,"he followed this with other pieces about hiawatha : the death of minnehaha , overture to the song of hiawatha and hiawatha 's departure . <eos>"
"jeanne marie-madeleine demessieux -lrb- february 13 , 1921 november 11 , 1968 -rrb- , was a french organist , pianist , composer , and pedagogue . <eos>","she is a french organist , pianist , composer , and katie . <eos>","jeanne marie-madeleine demessieux was a french organist , pianist , composer and pedagogue . <eos>"
"alternative views on the subject have been proposed throughout the centuries -lrb- see below -rrb- , but all were rejected by mainstream christian bodies . <eos>",the name is a city of the united states of the united states . <eos>,"different views on the subject have been brought up over the centuries -lrb- see below -rrb- , but all were rejected by mainstream christian bodies , <eos>"
a matchbook is a small cardboard folder -lrb- matchcover -rrb- enclosing a quantity of matches and having a coarse striking surface on the exterior . <eos>,a statue is a small agent . <eos>,a matchbook is a small cardboard folder -lrb- or matchcover -rrb- that holds some matches and has a rough area on the outside . <eos>
most irc servers do not require users to register an account but a user will have to set a nickname before being connected . <eos>,most of the name of the name of the name of the name of the name of the world of the world of the world of the world of the world of the world of the world of the world of the world of the world of the world of the world of<eos>,most irc servers only require a user to set a nickname . <eos>
"eugowra is said to be named after the indigenous australian word meaning "" the place where the sand washes down the hill "" . <eos>","eugowra is said to be named after the indigenous australian word meaning "" the place where the sand cybermen down the hill "" . <eos>","eugowra is said to be named after the indigenous australian word meaning "" the place where the sand washes down the hill "" . <eos>"
"seventy-five defencemen are in the hall of fame , more than any other current position , while only 35 goaltenders have been inducted . <eos>","the same name is a city of fame , more than any other current position , while only 35 miles have been inducted . <eos>","out of seventy-five defencemen in the hall of fame , only 35 goaltenders have been inducted . <eos>"
"origin irmo was chartered on christmas eve in 1890 in response to the opening of the columbia , newberry and laurens railroad . <eos>","the name of the columbia , mandaeans , florida , and the first of the columbia , cambridgeshire and zimbabwe railroad . <eos>","origin irmo was rented on christmas eve in 1890 in response to the opening of the columbia , newberry and laurens railway line . <eos>"
"this was substantially complete when messiaen died , and yvonne loriod undertook the final movement 's orchestration with advice from george benjamin . <eos>",this was renamed complete when designated the first of the name of the same of the world of the world . <eos>,"this was substantially complete when messiaen died , and yvonne loriod undertook the final movement 's of orchestration with advice from george benjamin . <eos>"
"terms such as "" undies "" for underwear and "" movie "" for "" moving picture "" are oft-heard terms in english . <eos>","terms such as "" witch "" for monroe and "" movie "" for monroe and "" movie "" for "" moving picture "" . <eos>","words like undies , movie , are oft-heard terms in english . <eos>"
"the lawyer , brandon -lrb- waise lee -rrb- , became his idol , and mk sun grew up to be a lawyer . <eos>","the coastal , brandon -lrb- born -rrb- is a lawyer . <eos>",the lawyer brandon -lrb- waise lee -rrb- was his idol as mk sun grew up to be a lawyer . <eos>
"isbn 1-876429-14-3 is an historic township located near cowra in the central west of new south wales , australia in cabonne shire . <eos>","the word of new south wales , australia in 1918 , the united states of new south wales , australia in 1918 . <eos>","isbn 1-876429-14-3 is an historic suburb located near cowra in the central west of new south wales , australia in cabonne shire . <eos>"
"usually portrayed as being bald , with long whiskers , he is said to be an incarnation of the southern polestar . <eos>","usually are made in the united states , and the word of the southern boulevard , the word of the southern boulevard . <eos>","usually portrayed as being bald , with long whiskers , he is said to be an incarnation of the southern polestar . <eos>"
this closely resembles the unix philosophy of having multiple programs each doing one thing well and working together over universal interfaces . <eos>,"this of the unix philosophy of having multiple programs each current , the same of the first of the same of the same the same the same the same . <eos>",this looks like the unix idea of having several programs with each doing one thing and working together . <eos>
"shi ' a muslims consider karbala to be one of their holiest cities after mecca , medina , jerusalem and najaf . <eos>",juan <eos>,"shi'a muslims consider karbala to be one of their holiest cities after mecca , medina , jerusalem and najaf . <eos>"
some articles are quite lengthy and rich in content while others are shorter -lrb- possibly stubs -rrb- and of lesser quality . <eos>,some articles are quite compounds and rich in content while others are shorter -lrb- possibly feet -rrb- . <eos>,some clauses are rather lengthy and rich in content while others are shorter -lrb- possibly stubs -rrb- and of lesser quality . <eos>
"naas is a major "" dublin suburb "" town , with many people living in naas and working in dublin . <eos>","it is a major "" dublin suburb "" town , with many people living in urdu and working in dublin . <eos>","naas is a great "" dublin suburb "" town , with many people living in naas and working in dublin . <eos>"
"before the advent of the pocket calculator , it was the most commonly used calculation tool in science and engineering . <eos>","before the 14th of the pocket veterans , it was the most commonly used used used used used tool in science and engineering . <eos>","before the invention of the pocket calculator , it was the most commonly used calculation tool in science and engineering . <eos>"
"railway gazette international is a monthly business journal covering the railway , metro , light rail and tram industries worldwide . <eos>","railway gazette international is a monthly business journal covering the railway , metro , light rail and limburg industries worldwide . <eos>","railway gazette international is a monthly business journal covering railway , metro , light rail and tram industries . <eos>"
"she was among the first doctors to object to cigarette smoking around children , and drug use in pregnant women . <eos>","she was among the first party to give to mozart problems around children , and she was a first dog to give to hell . <eos>",she was one of the first doctors that said cigarette smoking near children and drug use in pregnant women was not safe . <eos>
"that same year he also received a mechanics certificate , becoming the youngest certificated airplane mechanic in new york . <eos>",the youngest feast was a big of the youngest montana beck . <eos>,"that same year he also got a mechanics certificate , becoming the youngest certificated airplane mechanic in new york . <eos>"
"conversely , bills proposed by the law commission , and consolidation bills , start in the house of lords . <eos>","the name of the law commission , and performing bills , start in the house of lords . <eos>",the bills proposed by the law commission and consolidation bills start in the house of lords contrarily . <eos>
"monteux is a commune of the vaucluse departement in southern france , in the area provence-alpes-cote d ' azur . <eos>","it is found in southern france , in the area of the sultan world in southern france . <eos>","monteux is a commune of the vaucluse departement in southern france , in the area provence-alpes-cote d ' azur . <eos>"
"the sheppard line currently has fewer users than the other two subway lines , and shorter trains are run . <eos>",the next line is a city of the united states of the united states . <eos>,"the sheppard line not only has fewer users than the other two subway lines , it also runs shorter trains . <eos>"
"prospectors from california , europe and china were also digging along the peel river and up the mountain slopes . <eos>",she is a member of the north-west river and the mountain championship . <eos>,"prospectors from california , europe and china were also digging along the peel river and up the mountain slopes . <eos>"
"defiantly , she vowed to never renounce the commune , and dared the judges to sentence her to death . <eos>",he is a member of the band of the united states . <eos>,she refused to give up the commune and prefered the death sentence <eos>
he won the presidential election held on 2 march 2008 with 71.25 % of the popular vote . <eos>,he won the presidential election held on 2 march 2008 with economics % of the popular vote . <eos>,he conquered the presidential poll on 2 march 2008 with 71.25 % of the popular vote . <eos>
"santa maria maggiore -lrb- st. mary the greater -rrb- , the earliest extant church in assisi . <eos>","santa maria classes -lrb- st. mary the greater -rrb- , the earliest live church in 1450 . <eos>","santa maria maggiore -lrb- st. mary the greater -rrb- , the earliest extant church in assisi . <eos>"
"despite this , farrenc was paid less than her male counterparts for nearly a decade . <eos>","despite this , together less than her male weapons for nearly a decade . <eos>","even so , farrenc was paid less than her male peers for nearly 10 years . <eos>"
"in 1990 , she was the only female entertainer allowed to perform in saudi arabia . <eos>","in 1990 , she was the only female entertainer allowed to perform in saudi arabia . <eos>",as a female entertainer she alone was allowed to perform in saudi arabia during 1990 <eos>
"loeche harbours the installations of onyx , the swiss interception system for electronic intelligence gathering . <eos>",he was a member of the name of the name of the name of the name of the name of the world of the world . <eos>,loeche harbours of onyx is the swiss interception system for electronic intelligence gathering . <eos>
bone marrow is the flexible tissue found in the hollow interior of bones . <eos>,the word of bones . <eos>,bone marrow is the flexible tissue found in the hollow insides of bones . <eos>
while at kahn he was chief architect for the fisher building in 1928 . <eos>,while at planning he was chief architect for the fisher building in 1928 . <eos>,he was a chief architect fot fisher building in 1928 when he was at kahn <eos>
yoghurt or yogurt is a dairy product produced by bacterial fermentation of milk . <eos>,the name is a dairy product produced by the united states . <eos>,yoghurt or yogurt is a milk-based food made by bacterial fermentation of milk . <eos>
"the legs are wide at the top , and narrow at the ankle . <eos>","the legs are wide at the top , and red at the ankle . <eos>","the legs are wide at the top , and narrow at the ankle . <eos>"
gumbasia was created in a style vorkapich taught called kinesthetic film principles . <eos>,the name of the name of the name of the name of the name of the name of the united states . <eos>,vorkapich taught gumbasia in a style called kinesthetic film principles . <eos>
"the album , however , was banned from many record stores nationwide . <eos>","the album , however , was banned from many record stores nationwide . <eos>",the album is banned from many record stores nationwide . <eos>
each version of the license is given a distinguishing version number . <eos>,each version of the license is given a mantle version number . <eos>,each license is given a number . <eos>
"he is interred in the restvale cemetery in alsip , illinois . <eos>",he is arrested for the conservative of the encyclopedia of the united states . <eos>,he is interred in restvale cemetery in alsip illinois . <eos>
this was absorbed into battalions being formed for xi international brigade . <eos>,this was a lot of the first of the first of the first of the first of the first of the world of the united states . <eos>,this was added to battalions being formed for xi international brigade . <eos>
"by most accounts , the instrument was nearly impossible to control . <eos>","by most accounts , the instrument was nearly off to control . <eos>","it was nearly impossible to control the instrument , by most accounts . <eos>"
he was appointed companion of honour -lrb- ch -rrb- in 1988 . <eos>,he was appointed companion of honour -lrb- ch -rrb- in 1988 . <eos>,he was appointed companion of honour in 1988 . <eos>
orchestration stravinsky first conceived of writing the ballet in 1913 . <eos>,it is a city of writing the ballet in 1913 . <eos>,stravinsky first conceived of writing the ballet in 1913 . <eos>
the capital of the state is aracaju -lrb- pop . <eos>,the capital of the state is carried -lrb- union . <eos>,aracaju is the capital of the state . <eos>
characteristics radar observations indicate a fairly pure iron-nickel composition . <eos>,characteristics roberto observations forest a fairly pure anderson . <eos>,radar testing shows composition of mostly iron-nickel . <eos>
the plant is considered a living fossil . <eos>,the plant is considered a living fossil . <eos>,the plant is considered a living fossil . <eos>
calvin baker is an american novelist . <eos>,calvin baker is an american novelist . <eos>,calvin baker is an american novelist . <eos>
about 95 species are currently accepted . <eos>,about 95 species are currently accepted . <eos>,about 95 kinds are being accepted now . <eos>
protests across the nation were suppressed . <eos>,"the first of the name of the name of the united states , the first of the first of the first of the first of the first of the first of the first of the first of the world of the united states . <eos>",protests across the nation were stopped . <eos>
"depending on the context , another closely-related meaning of constituent is that of a citizen residing in the area governed , represented , or otherwise served by a politician ; sometimes this is restricted to citizens who elected the politician . <eos>","the choir meaning of the album , another burst meaning of the area governed , represented , or otherwise served by a few ; sometimes this is restricted to citizens who elected the few . <eos>","based on the given situation , one more nearest meaning of constituent would be "" a citizen residing in the area governed , represented , or otherwise served by a politician ; "" at times , this is limited to the citizens who elected the politician . <eos>"
"at four-and-a-half years old he was left to fend for himself on the streets of northern italy for the next four years , living in various orphanages and roving through towns with groups of other homeless children . <eos>","at 1951 , the next of the name of northern italy for himself on the streets of northern italy for the next four years , living in various tide and vienna through towns with groups of other parent children . <eos>","at four-and-a-half years old , he was left to manage for himself on the streets of northern italy for the next four years , living in various orphanages and travelling through towns with groups of other homeless children . <eos>"
"dr. david lindenmeyer -lrb- australian national university -rrb- has argued that the need for nest boxes indicates that logging practices are not ecologically sustainable , for conserving hollow-dependent species like leadbeater 's possum . <eos>",dr. david stevens -lrb- australian national university -rrb- has married that the need for nest boxes . <eos>,"dr. david lindenmeyer -lrb- australian national university -rrb- has argued that the need for nest boxes indicates that logging practices are not ecologically sustainable , for conserving hollow-dependent species like leadbeater 's possum . <eos>"
"a town may be correctly described as a market town or as having market rights even if it no longer holds a market , provided the right to do so still exists . <eos>","a town may be included described as a market town or as having market rights even if it no longer holds a market , provided the right to do so still exists . <eos>","a town may be correctly identified by a market or as having market rights even if it no longer holds a market , provided the right to do so still exists . <eos>"
"a historian has stated that "" it was quinine 's efficacy that gave colonists fresh opportunities to swarm into the gold coast , nigeria and other parts of west africa "" . <eos>","a historian has stated that "" it was put 's whole that gave sexual fresh used to retire into the gold coast , nigeria and other parts of west africa "" . <eos>","a historian has stated that "" it was quinine 's effectiveness that gave colonists fresh opportunities to move somewhere in large numbers into the gold coast , nigeria and other parts of west africa ' . <eos>"
"tajikistan , turkmenistan and uzbekistan border afghanistan to the north , iran to the west , pakistan to the south and the people 's republic of china to the east . <eos>","the first of the west , pakistan to the south and the people 's republic of china to the east . <eos>","tajikistan , turkmenistan and uzbekistan border afghanistan to the north , iran to the west , pakistan to the south and the people 's republic of china to the east . <eos>"
"instead , the crew fashioned a trailer with a cantilevered arm attached to the "" hovercraft "" and shot the scene while riding up templin highway north of santa clarita . <eos>","instead , the crew appears of the scene while riding up about the "" draft "" and shot the scene while riding up about the royal while riding up about the same time while riding up about the same time . <eos>","instead , the crew made a trailer with a post attached to the "" hovercraft "" and filmed the scene while riding up templin highway north of santa clarita . <eos>"
"the name survives as a brand for a related spin-off digital television channel , digital radio station , and website which have survived the demise of the printed magazine . <eos>","the name key as a brand for a related spin-off digital television channel , digital radio station , and website which have set the creation of the olympic states . <eos>","the name survives as a brand for related spin-off digital television channel , digital radio station and website which has survived the demise of the printed magazine . <eos>"
"wario land the wario land series is a platforming series that started with wario land : super mario land 3 , a spin-off of the super mario land series . <eos>","wario land the address land series is a very series that started with wario land : super mario land 3 , a spin-off of the super mario land series . <eos>",the platform series wario land from the wario land series stared with the super mario land series . <eos>
"in april 1862 , ben was arrested on the orders of police inspector sir frederick pottinger for participating in an armed robbery whilst in the company of frank gardiner . <eos>","in april 1862 , ben was arrested on the same of the united states of frank traffic . <eos>","in april 1862 , ben was arrested on the orders of police inspector frederick pottinger for participating in an armed robbery whilst in the company of frank gardiner . <eos>"
"after the sena dynasty , dhaka was successively ruled by the turkish and afghan governors descending from the delhi sultanate before the arrival of the mughals in 1608 . <eos>","after the regular of the flag dynasty , where the turkish and knowing space ahead from the delhi open before the arrival of the revolt in modern-day . <eos>","before the mughals arrived in 1608 , after the sena dynasty , dhaka was ruled for a long time by turkish and afghan governors that descended from the delhi sultanate . <eos>"
"bankers from shorebank , a community development bank in chicago , helped yunus with the official incorporation of the bank under a grant from the ford foundation . <eos>",she is a member of the official of the bank under a grant from the future foundation . <eos>,a community development bank in chicago helped yunus with the official incorporation from the ford foundation . <eos>
"mercury is similar in appearance to the moon : it is heavily cratered with regions of smooth plains , has no natural satellites and no substantial atmosphere . <eos>",the word of the moon : it is made in the moon . <eos>,mercury is similar in appearance to the moon with heavily cratered regions of smooth plains and no natural satellites or substantial atmosphere . <eos>
"the compact and intense hurricane caused extreme damage in the upper florida keys , as a storm surge of approximately 18 to 20 feet affected the region . <eos>","the town hurricane caused extreme damage in the upper florida keys , as a storm surge of approximately 18 to 20 feet . <eos>","small , but intense , the hurricane caused a lot of damage in the upper florida keys when a surge of nearly 18 to 20 feet hit the area . <eos>"
"during childhood she suffered from collapsed lungs twice , she had pneumonia 4-5 times a year , a ruptured appendix , and had a tonsillar cyst . <eos>","during childhood she went from wayne , the first of the name of the world of the world of the world of the world of the world of the world . <eos>",for two times she had lung disorder when she was a child . she was also suffered from pneumonia 4 to 5 times a year . she was also affected by appendix disorder and had a tonsillar cyst . all these happened during her childhood period . <eos>
"the term gribble was originally assigned to the wood-boring species , especially the first species described from norway by rathke in 1799 , limnoria lignorum . <eos>",the term housing was originally by the first species described from cyclone by the first species described from norway by the first species described from norway by the first species described from talk by the first species described from talk by the first species described from talk by<eos>,"the term gribble was originally assigned to the wood-boring species , especially the first species described from norway by rathke in 1799 , limnoria lignorum . <eos>"
"however , even to those who enter the prayer hall of a mosque without the intention of praying , there are still rules that apply . <eos>","however , even to those who was a lot of the prayer hall of a mosque without the intention of the word hall of the word . <eos>","however , even to those who enter the prayer hall of a mosque without the purpose of praying , there are some rules applicable to them . <eos>"
"iain grieve -lrb- born 19 february , 1987 in jwaneng , botswana -rrb- is a rugby union back-rower for bristol rugby in the guinness premiership . <eos>",he plays for the guinness premiership . <eos>,"iain grieve -lrb- born 19 february , 1987 in jwaneng , botswana -rrb- is a rugby coming together back-rower for bristol rugby in the guinness premiership . <eos>"
"prunk is a member of institute of european history in mainz , and a senior fellow of the center for european integration studies in bonn . <eos>",it is a member of institute of european history in lombardy . <eos>,prunk is a member of the institute of european history in mainz . he is also a senior fellow of the centre for european integration studies in bonn . <eos>
"on june 1 , 1972 , he and fellow raf members jan-carl raspe and holger meins were apprehended after a lengthy shootout in frankfurt . <eos>","on june 1 , 1972 , he and fellow was a highly written members . <eos>","he and fellow raf members jan-carl raspe and holger meins were taken hold after a lengthy shootout . it was in frankfurt on june 1 , 1972 . <eos>"
"bremer reported plans to put saddam on trial , but claimed that the details of such a trial had not yet been determined . <eos>",the name of such a trial had not yet been food . <eos>,"bremer reported plans to put saddam on trial , but claimed that the details of such a trial had not yet been determined . <eos>"
the fourth ring is decorated with golden garlands and was added in 1938 39 when the column was moved to its present location . <eos>,the fourth ring is divided with the group was moved to its present location . <eos>,the fourth ring is decorated with golden garlands and was added in 1938-1939 when the column was moved to its current location . <eos>
computer performance is characterized by the amount of useful work accomplished by a computer system compared to the time and resources used . <eos>,computer performance is characterized by the amount of the amount of the amount of the amount of the same . <eos>,computer performance is characterized by the amount of useful work accomplished by a computer system compared to the time and resources used . <eos>
"west berlin had its own postal administration , separate from west germany 's , which issued its own postage stamps until 1990 . <eos>","west berlin had its own postal administration , separate from west germany 's , which issued its own postage began until 1990 . <eos>","west berlin had its own postal administration , separate from west germany 's , which produced its own postage stamps until 1990 . <eos>"
others have theorized that tresca was eliminated by the nkvd as retribution for criticism of the stalin regime of the soviet union . <eos>,others have copied that behind was eliminated by the extension union . <eos>,others have made theories that tresca was took away by the nkvd as retribution for views put forward as to errors of the stalin system of things of the soviet union . <eos>
"saint martin is a tropical island in the northeast caribbean , approximately 300 km -lrb- 186 miles -rrb- east of puerto rico . <eos>","saint martin is a tropical island in the northeast caribbean , approximately by the united states . <eos>","saint martin is a tropical island in the northeast caribbean , nearly 300 km -lrb- 186 miles -rrb- east of puerto rico . <eos>"
"nupedia was founded on march 9 , 2000 , under the ownership of bomis , inc , a web portal company . <eos>","he was founded on march 9 , 2000 , under the american name of qing , wyoming , a web of qing , wyoming , a web of qing , wyoming , a web of the united states . <eos>","bomis inc , a web portal company founded nupedia on march 9 , 2000 . <eos>"
the conference papers were published the next year in a bookmicroeconomic foundations of employment and inflation theory by phelps et al . <eos>,the conference ' in a sawmill household of employment and inflation theory by phelps et al . <eos>,the conference papers were published the next year in a bookmicroeconomic foundations of employment and inflation theory by phelps et al . <eos>
it is now the site of meher baba 's samadhi -lrb- tomb-shrine -rrb- as well as facilities and accommodations for pilgrims . <eos>,it is now the site of radiation baba 's question -lrb- 967 -rrb- as well as facilities and released in the united states . <eos>,it is now the meher baba 's tomb-shrine and a place for pilgrims . <eos>
small value inductors can also be built on integrated circuits using the same processes that are used to make transistors . <eos>,"small value sports in the united states , the word of the united states of the united states . <eos>",both small value inductors and transistors can be built on integrated circuits . <eos>
representatives of the professional hockey writers ' association vote for the all-star team at the end of the regular season . <eos>,the first hockey writers ' association vote for the all-star team at the end of the regular season . <eos>,representatives of the hockey writers ' association vote for the all-star team at the end of the regular season . <eos>
"furthermore , spectroscopic studies have shown evidence of hydrated minerals and silicates , which indicate rather a stony surface composition . <eos>","because , he is a daughter surface composition . <eos>","furthermore , spectroscopic studies have shown proof of hydrated minerals and silicates , which points to rather a stony surface material . <eos>"
the prime minister stays in office only as long as he or she retains the support of the lower house . <eos>,the prime minister layers in office only as long as he or she retains the support of the lower house . <eos>,the prime minister stays in office only as long as he or she keeps the support of the lower house . <eos>
thereafter the county 's administration was conducted at duns or lauder until greenlaw became the county town in 1596 . <eos>,he was a county town in king . <eos>,after that the county 's administration was conducted at duns or lauder until greenlaw became the county town in 1596 . <eos>
"from the telephone exchange , the port jackson district commandant could communicate with all military installations on the harbour . <eos>","from the telephone exchange , the port jackson district won the telephone exchange , the port jackson district . <eos>","by use of the telephone exchange , the port jackson district commandant could talk to all military installations on the harbour . <eos>"
"in 2005 , meissner became the second american woman to land the triple axel jump in national competition . <eos>","in 2005 , the second american woman woman woman woman woman woman woman woman . <eos>","in 2005 , meissner became the second american woman to land the triple axel jump in national competition . <eos>"
"he was also famous for his prints , book covers , posters , and garden metalwork furniture . <eos>","he was also famous for his agreement , book , pennsylvania jose , 1938 , and garden naturalist furniture . <eos>","he is famous for prints , book covers , posters , and garden metalwork furniture . <eos>"
